target	name	probe count	reads hit	reads tested	total size	strains
306	Actinopteri_Anguilliformes_Synaphobranchidae_Simenchelys_parasitica	1685	12869	16490	16690	1
307	Actinopteri_Anguilliformes_Synaphobranchidae_Synaphobranchus	0	0	15967	16167	1
308	Actinopteri_Anguilliformes_Synaphobranchidae_Synaphobranchus_kaupii	770	13446	15967	16167	1
309	Actinopteri_Argentiniformes	102	0	115765	117165	7
310	Actinopteri_Argentiniformes_Argentinidae	0	0	16428	16628	1
311	Actinopteri_Argentiniformes_Argentinidae_Glossanodon	0	0	16428	16628	1
312	Actinopteri_Argentiniformes_Argentinidae_Glossanodon_semifasciatus	1767	13286	16428	16628	1
313	Actinopteri_Argentiniformes_Bathylagidae	0	0	17139	17339	1
314	Actinopteri_Argentiniformes_Bathylagidae_Lipolagus	0	0	17139	17339	1
315	Actinopteri_Argentiniformes_Bathylagidae_Lipolagus_ochotensis	2268	17125	17139	17339	1
316	Actinopteri_Argentiniformes_Microstomatidae	0	0	16421	16621	1
317	Actinopteri_Argentiniformes_Microstomatidae_Nansenia	0	0	16421	16621	1
318	Actinopteri_Argentiniformes_Microstomatidae_Nansenia_ardesiaca	2155	16404	16421	16621	1
319	Actinopteri_Argentiniformes_Opisthoproctidae	114	2	65777	66577	4
320	Actinopteri_Argentiniformes_Opisthoproctidae_Bathylychnops	0	0	16245	16445	1
321	Actinopteri_Argentiniformes_Opisthoproctidae_Bathylychnops_exilis	2122	16216	16245	16445	1
322	Actinopteri_Argentiniformes_Opisthoproctidae_Dolichopteryx	0	0	16676	16876	1
323	Actinopteri_Argentiniformes_Opisthoproctidae_Dolichopteryx_minuscula	2231	16653	16676	16876	1
324	Actinopteri_Argentiniformes_Opisthoproctidae_Monacoa	0	0	16410	16610	1
325	Actinopteri_Argentiniformes_Opisthoproctidae_Monacoa_grimaldii	2300	16410	16410	16610	1
326	Actinopteri_Argentiniformes_Opisthoproctidae_Opisthoproctus	0	0	16446	16646	1
327	Actinopteri_Argentiniformes_Opisthoproctidae_Opisthoproctus_soleatus	2249	16446	16446	16646	1
328	Actinopteri_Ateleopodiformes	0	0	32897	33297	2
329	Actinopteri_Ateleopodiformes_Ateleopodidae	106	0	32897	33297	2
330	Actinopteri_Ateleopodiformes_Ateleopodidae_Ateleopus	0	0	16451	16651	1
331	Actinopteri_Ateleopodiformes_Ateleopodidae_Ateleopus_japonicus	2099	16451	16451	16651	1
332	Actinopteri_Ateleopodiformes_Ateleopodidae_Ijimaia	0	0	16446	16646	1
333	Actinopteri_Ateleopodiformes_Ateleopodidae_Ijimaia_dofleini	2072	16446	16446	16646	1
334	Actinopteri_Atheriniformes	68	59	277592	280992	17
335	Actinopteri_Atheriniformes_Atherinidae	36	6	65497	66297	4
336	Actinopteri_Atheriniformes_Atherinidae_Atherinomorus	0	0	16353	16553	1
337	Actinopteri_Atheriniformes_Atherinidae_Atherinomorus_lacunosus	1937	16218	16353	16553	1
338	Actinopteri_Atheriniformes_Atherinidae_Atherinosoma	0	0	16374	16574	1
339	Actinopteri_Atheriniformes_Atherinidae_Atherinosoma_microstoma	2048	16298	16374	16574	1
340	Actinopteri_Atheriniformes_Atherinidae_Craterocephalus	0	0	16403	16603	1
341	Actinopteri_Atheriniformes_Atherinidae_Craterocephalus_eyresii	2192	16385	16403	16603	1
342	Actinopteri_Atheriniformes_Atherinidae_Hypoatherina	0	0	16367	16567	1
343	Actinopteri_Atheriniformes_Atherinidae_Hypoatherina_tsurugae	2097	16335	16367	16567	1
344	Actinopteri_Atheriniformes_Atherinopsidae	92	121	48833	49433	3
345	Actinopteri_Atheriniformes_Atherinopsidae_Chirostoma	0	0	16248	16448	1
346	Actinopteri_Atheriniformes_Atherinopsidae_Chirostoma_humboldtianum	2101	16163	16248	16448	1
347	Actinopteri_Atheriniformes_Atherinopsidae_Menidia	0	0	16257	16457	1
348	Actinopteri_Atheriniformes_Atherinopsidae_Menidia_menidia	2124	16166	16257	16457	1
349	Actinopteri_Atheriniformes_Atherinopsidae_Odontesthes	2105	16289	16328	16528	1
350	Actinopteri_Atheriniformes_Bedotiidae	0	0	16328	16528	1
351	Actinopteri_Atheriniformes_Bedotiidae_Bedotia	0	0	16328	16528	1
352	Actinopteri_Atheriniformes_Bedotiidae_Bedotia_geayi	2093	16237	16328	16528	1
353	Actinopteri_Atheriniformes_Isonidae	0	0	16368	16568	1
354	Actinopteri_Atheriniformes_Isonidae_Iso	0	0	16368	16568	1
355	Actinopteri_Atheriniformes_Isonidae_Iso_hawaiiensis	2143	16355	16368	16568	1
356	Actinopteri_Atheriniformes_Melanotaeniidae	807	6264	130566	132166	8
357	Actinopteri_Atheriniformes_Melanotaeniidae_Glossolepis	0	0	16330	16530	1
358	Actinopteri_Atheriniformes_Melanotaeniidae_Glossolepis_incisus	1527	13334	16330	16530	1
359	Actinopteri_Atheriniformes_Melanotaeniidae_Iriatherina	0	0	16327	16527	1
360	Actinopteri_Atheriniformes_Melanotaeniidae_Iriatherina_werneri	2147	16327	16327	16527	1
361	Actinopteri_Atheriniformes_Melanotaeniidae_Melanotaenia	1843	6419	97909	99109	6
362	Actinopteri_Atheriniformes_Melanotaeniidae_Melanotaenia_australis	1599	15912	16331	16531	1
363	Actinopteri_Atheriniformes_Melanotaeniidae_Melanotaenia_boesemani	1083	12597	16294	16494	1
364	Actinopteri_Atheriniformes_Melanotaeniidae_Melanotaenia_lacustris	1333	15206	16288	16488	1
365	Actinopteri_Atheriniformes_Melanotaeniidae_Melanotaenia_parkinsoni	830	14334	16330	16530	1
366	Actinopteri_Atheriniformes_Melanotaeniidae_Melanotaenia_praecox	2009	16239	16337	16537	1
367	Actinopteri_Atheriniformes_Melanotaeniidae_Melanotaenia_splendida	854	13934	16329	16529	1
368	Actinopteri_Aulopiformes	10	0	146600	148400	9
369	Actinopteri_Aulopiformes_Aulopidae	0	0	16454	16654	1
370	Actinopteri_Aulopiformes_Aulopidae_Hime	0	0	16454	16654	1
371	Actinopteri_Aulopiformes_Aulopidae_Hime_japonica	2233	16454	16454	16654	1
372	Actinopteri_Aulopiformes_Chlorophthalmidae	0	0	33486	33886	2
373	Actinopteri_Aulopiformes_Chlorophthalmidae_Chlorophthalmus	47	70	33486	33886	2
374	Actinopteri_Aulopiformes_Chlorophthalmidae_Chlorophthalmus_agassizi	2278	15973	16022	16222	1
375	Actinopteri_Aulopiformes_Chlorophthalmidae_Chlorophthalmus_nigromarginatus	2454	17415	17464	17664	1
376	Actinopteri_Aulopiformes_Synodontidae	65	53	96660	97860	6
377	Actinopteri_Aulopiformes_Synodontidae_Harpadon	0	0	15862	16062	1
378	Actinopteri_Aulopiformes_Synodontidae_Harpadon_microchir	2214	15847	15862	16062	1
379	Actinopteri_Aulopiformes_Synodontidae_Saurida	431	1103	64549	65349	4
380	Actinopteri_Aulopiformes_Synodontidae_Saurida_microlepis	2220	16178	16311	16511	1
381	Actinopteri_Aulopiformes_Synodontidae_Saurida_umeyoshii	1661	14339	16347	16547	1
382	Actinopteri_Aulopiformes_Synodontidae_Saurida_undosquamis	1877	15384	15538	15738	1
383	Actinopteri_Aulopiformes_Synodontidae_Saurida_wanieso	2106	16235	16353	16553	1
384	Actinopteri_Aulopiformes_Synodontidae_Synodus	0	0	16249	16449	1
385	Actinopteri_Aulopiformes_Synodontidae_Synodus_variegatus	2477	16249	16249	16449	1
386	Actinopteri_Batrachoidiformes	0	0	18711	18911	1
387	Actinopteri_Batrachoidiformes_Batrachoididae	0	0	18711	18911	1
388	Actinopteri_Batrachoidiformes_Batrachoididae_Porichthys	0	0	18711	18911	1
389	Actinopteri_Batrachoidiformes_Batrachoididae_Porichthys_myriaster	2686	18711	18711	18911	1
390	Actinopteri_Beloniformes	1632	22856	411124	416124	25
391	Actinopteri_Beloniformes_Adrianichthyidae	0	0	148953	150753	9
392	Actinopteri_Beloniformes_Adrianichthyidae_Oryzias	1751	4557	148953	150753	9
393	Actinopteri_Beloniformes_Adrianichthyidae_Oryzias_curvinotus	2173	16379	16477	16677	1
394	Actinopteri_Beloniformes_Adrianichthyidae_Oryzias_dancena	870	14543	16664	16864	1
395	Actinopteri_Beloniformes_Adrianichthyidae_Oryzias_javanicus	2342	16686	16693	16893	1
396	Actinopteri_Beloniformes_Adrianichthyidae_Oryzias_latipes	2148	16488	16515	16715	1
397	Actinopteri_Beloniformes_Adrianichthyidae_Oryzias_luzonensis	2194	16390	16467	16667	1
398	Actinopteri_Beloniformes_Adrianichthyidae_Oryzias_melastigma	871	14365	16665	16865	1
399	Actinopteri_Beloniformes_Adrianichthyidae_Oryzias_minutillus	2440	16743	16754	16954	1
400	Actinopteri_Beloniformes_Adrianichthyidae_Oryzias_sarasinorum	2272	16248	16263	16463	1
401	Actinopteri_Beloniformes_Adrianichthyidae_Oryzias_sinensis	2237	16451	16455	16655	1
402	Actinopteri_Beloniformes_Belonidae	14	0	49261	49861	3
403	Actinopteri_Beloniformes_Belonidae_Ablennes	0	0	16626	16826	1
404	Actinopteri_Beloniformes_Belonidae_Ablennes_hians	663	5217	16626	16826	1
405	Actinopteri_Beloniformes_Belonidae_Cololabis	0	0	16300	16500	1
406	Actinopteri_Beloniformes_Belonidae_Cololabis_saira	2122	16298	16300	16500	1
407	Actinopteri_Beloniformes_Belonidae_Strongylura	0	0	16335	16535	1
408	Actinopteri_Beloniformes_Belonidae_Strongylura_anastomella	2192	16335	16335	16535	1
409	Actinopteri_Beloniformes_Exocoetidae	1125	20654	163537	165537	10
410	Actinopteri_Beloniformes_Exocoetidae_Cheilopogon	2266	28501	97975	99175	6
411	Actinopteri_Beloniformes_Exocoetidae_Cheilopogon_agoo	1432	15456	16327	16527	1
412	Actinopteri_Beloniformes_Exocoetidae_Cheilopogon_arcticeps	119	4477	16331	16531	1
413	Actinopteri_Beloniformes_Exocoetidae_Cheilopogon_atrisignis	1043	13678	16331	16531	1
414	Actinopteri_Beloniformes_Exocoetidae_Cheilopogon_cyanopterus	1076	13545	16330	16530	1
415	Actinopteri_Beloniformes_Exocoetidae_Cheilopogon_doederleinii	120	4075	16326	16526	1
416	Actinopteri_Beloniformes_Exocoetidae_Cheilopogon_unicolor	1174	13735	16330	16530	1
417	Actinopteri_Beloniformes_Exocoetidae_Cypselurus	0	0	16329	16529	1
418	Actinopteri_Beloniformes_Exocoetidae_Cypselurus_hiraii	86	2214	16329	16529	1
419	Actinopteri_Beloniformes_Exocoetidae_Exocoetus	0	0	16328	16528	1
420	Actinopteri_Beloniformes_Exocoetidae_Exocoetus_volitans	1058	10391	16328	16528	1
421	Actinopteri_Beloniformes_Exocoetidae_Parexocoetus	0	0	16577	16777	1
422	Actinopteri_Beloniformes_Exocoetidae_Parexocoetus_brachypterus	2041	16461	16577	16777	1
423	Actinopteri_Beloniformes_Exocoetidae_Prognichthys	0	0	16328	16528	1
424	Actinopteri_Beloniformes_Exocoetidae_Prognichthys_sealei	1593	15615	16328	16528	1
425	Actinopteri_Beloniformes_Hemiramphidae	0	0	33043	33443	2
426	Actinopteri_Beloniformes_Hemiramphidae_Hyporhamphus	134	52	33043	33443	2
427	Actinopteri_Beloniformes_Hemiramphidae_Hyporhamphus_intermedius	2216	16481	16521	16721	1
428	Actinopteri_Beloniformes_Hemiramphidae_Hyporhamphus_sajori	2189	16482	16522	16722	1
429	Actinopteri_Beloniformes_Zenarchopteridae	0	0	16330	16530	1
430	Actinopteri_Beloniformes_Zenarchopteridae_Dermogenys	0	0	16330	16530	1
431	Actinopteri_Beloniformes_Zenarchopteridae_Dermogenys_pusilla	591	4907	16330	16530	1
432	Actinopteri_Beryciformes	348	682	373944	378544	23
433	Actinopteri_Beryciformes_Anomalopidae	0	0	15781	15981	1
434	Actinopteri_Beryciformes_Anomalopidae_Anomalops	0	0	15781	15981	1
435	Actinopteri_Beryciformes_Anomalopidae_Anomalops_katoptron	809	8066	15781	15981	1
436	Actinopteri_Beryciformes_Anoplogasteridae	0	0	16312	16512	1
437	Actinopteri_Beryciformes_Anoplogasteridae_Anoplogaster	0	0	16312	16512	1
438	Actinopteri_Beryciformes_Anoplogasteridae_Anoplogaster_cornuta	1861	16206	16312	16512	1
439	Actinopteri_Beryciformes_Barbourisiidae	0	0	16335	16535	1
440	Actinopteri_Beryciformes_Barbourisiidae_Barbourisia	0	0	16335	16535	1
441	Actinopteri_Beryciformes_Barbourisiidae_Barbourisia_rufa	1986	16314	16335	16535	1
442	Actinopteri_Beryciformes_Berycidae	0	0	49004	49604	3
443	Actinopteri_Beryciformes_Berycidae_Beryx	735	1488	49004	49604	3
444	Actinopteri_Beryciformes_Berycidae_Beryx_decadactylus	1665	16086	16336	16536	1
445	Actinopteri_Beryciformes_Berycidae_Beryx_mollis	1260	15649	16338	16538	1
446	Actinopteri_Beryciformes_Berycidae_Beryx_splendens	1330	15668	16330	16530	1
447	Actinopteri_Beryciformes_Cetomimidae	4804	56118	163328	165328	10
448	Actinopteri_Beryciformes_Cetomimidae_Ataxolepis	0	0	16329	16529	1
449	Actinopteri_Beryciformes_Cetomimidae_Ataxolepis_apus	441	10545	16329	16529	1
450	Actinopteri_Beryciformes_Cetomimidae_Cetomimus	1220	15672	16333	16533	1
451	Actinopteri_Beryciformes_Cetomimidae_Cetostoma	0	0	16309	16509	1
452	Actinopteri_Beryciformes_Cetomimidae_Cetostoma_regani	31	952	16309	16509	1
453	Actinopteri_Beryciformes_Cetomimidae_Danacetichthys	0	0	16356	16556	1
454	Actinopteri_Beryciformes_Cetomimidae_Danacetichthys_galathenus	2378	16356	16356	16556	1
455	Actinopteri_Beryciformes_Cetomimidae_Eutaeniophorus	0	0	32638	33038	2
456	Actinopteri_Beryciformes_Cetomimidae_Eutaeniophorus_festivus	426	10477	16329	16529	1
457	Actinopteri_Beryciformes_Cetomimidae_Gyrinomimus	1596	16437	32740	33140	2
458	Actinopteri_Beryciformes_Cetomimidae_Gyrinomimus_myersi	1209	15661	16369	16569	1
459	Actinopteri_Beryciformes_Cetomimidae_Parataeniophorus	0	0	16295	16495	1
460	Actinopteri_Beryciformes_Cetomimidae_Parataeniophorus_gulosus	140	4734	16295	16495	1
461	Actinopteri_Beryciformes_Cetomimidae_Procetichthys	0	0	16328	16528	1
462	Actinopteri_Beryciformes_Cetomimidae_Procetichthys_kreffti	2105	16265	16328	16528	1
463	Actinopteri_Beryciformes_Diretmidae	65	20	31792	32192	2
464	Actinopteri_Beryciformes_Diretmidae_Diretmoides	0	0	15921	16121	1
465	Actinopteri_Beryciformes_Diretmidae_Diretmoides_veriginae	1393	10601	15921	16121	1
466	Actinopteri_Beryciformes_Diretmidae_Diretmus	0	0	15871	16071	1
467	Actinopteri_Beryciformes_Diretmidae_Diretmus_argenteus	2096	15871	15871	16071	1
468	Actinopteri_Beryciformes_Melamphaidae	20	0	32364	32764	2
469	Actinopteri_Beryciformes_Melamphaidae_Poromitra	0	0	16188	16388	1
470	Actinopteri_Beryciformes_Melamphaidae_Poromitra_oscitans	2069	16188	16188	16388	1
471	Actinopteri_Beryciformes_Melamphaidae_Scopelogadus	0	0	16176	16376	1
472	Actinopteri_Beryciformes_Melamphaidae_Scopelogadus_mizolepis	2259	16176	16176	16376	1
473	Actinopteri_Beryciformes_Monocentridae	0	0	16368	16568	1
474	Actinopteri_Beryciformes_Monocentridae_Monocentris	0	0	16368	16568	1
475	Actinopteri_Beryciformes_Monocentridae_Monocentris_japonicus	1923	16256	16368	16568	1
476	Actinopteri_Beryciformes_Rondeletiidae	0	0	16331	16531	1
477	Actinopteri_Beryciformes_Rondeletiidae_Rondeletia	0	0	16331	16531	1
478	Actinopteri_Beryciformes_Rondeletiidae_Rondeletia_loricata	2032	16254	16331	16531	1
479	Actinopteri_Beryciformes_Trachichthyidae	0	0	16329	16529	1
480	Actinopteri_Beryciformes_Trachichthyidae_Hoplostethus	0	0	16329	16529	1
481	Actinopteri_Beryciformes_Trachichthyidae_Hoplostethus_japonicus	1834	16144	16329	16529	1
482	Actinopteri_Blenniiformes	3	0	82736	83736	5
483	Actinopteri_Blenniiformes_Blenniidae	15	0	49113	49713	3
484	Actinopteri_Blenniiformes_Blenniidae_Ecsenius	0	0	16335	16535	1
485	Actinopteri_Blenniiformes_Blenniidae_Ecsenius_bicolor	2278	16335	16335	16535	1
486	Actinopteri_Blenniiformes_Blenniidae_Petroscirtes	0	0	16481	16681	1
487	Actinopteri_Blenniiformes_Blenniidae_Petroscirtes_breviceps	2418	16481	16481	16681	1
488	Actinopteri_Blenniiformes_Blenniidae_Salarias	0	0	16297	16497	1
489	Actinopteri_Blenniiformes_Blenniidae_Salarias_fasciatus	2281	16294	16297	16497	1
490	Actinopteri_Blenniiformes_Gobiesocidae	1	0	33623	34023	2
491	Actinopteri_Blenniiformes_Gobiesocidae_Arcos	2292	16320	16335	16535	1
492	Actinopteri_Blenniiformes_Gobiesocidae_Aspasma	0	0	17288	17488	1
493	Actinopteri_Blenniiformes_Gobiesocidae_Aspasma_minima	2646	17288	17288	17488	1
494	Actinopteri_Caproiformes	0	0	32086	32486	2
495	Actinopteri_Caproiformes_Caproidae	0	0	32086	32486	2
496	Actinopteri_Caproiformes_Caproidae_Antigonia	0	0	16309	16509	1
497	Actinopteri_Caproiformes_Caproidae_Antigonia_capros	1966	16229	16309	16509	1
498	Actinopteri_Caproiformes_Caproidae_Capros	0	0	15777	15977	1
499	Actinopteri_Caproiformes_Caproidae_Capros_aper	2204	15634	15777	15977	1
500	Actinopteri_Carangiformes	11	0	491045	497045	30
501	Actinopteri_Carangiformes_Carangidae	1677	2928	458073	463673	28
502	Actinopteri_Carangiformes_Carangidae_Alectis	0	0	16371	16571	1
503	Actinopteri_Carangiformes_Carangidae_Alectis_ciliaris	1855	16043	16371	16571	1
504	Actinopteri_Carangiformes_Carangidae_Alepes	0	0	16372	16572	1
505	Actinopteri_Carangiformes_Carangidae_Alepes_kleinii	1858	16150	16372	16572	1
506	Actinopteri_Carangiformes_Carangidae_Atule	0	0	16366	16566	1
507	Actinopteri_Carangiformes_Carangidae_Atule_mate	1849	16171	16366	16566	1
508	Actinopteri_Carangiformes_Carangidae_Carangoides	43	33	49108	49708	3
509	Actinopteri_Carangiformes_Carangidae_Carangoides_armatus	1794	16112	16357	16557	1
510	Actinopteri_Carangiformes_Carangidae_Carangoides_equula	1968	16294	16389	16589	1
511	Actinopteri_Carangiformes_Carangidae_Carangoides_malabaricus	1835	16123	16362	16562	1
512	Actinopteri_Carangiformes_Carangidae_Caranx	1487	22521	49177	49777	3
513	Actinopteri_Carangiformes_Carangidae_Caranx_ignobilis	1691	15946	16389	16589	1
514	Actinopteri_Carangiformes_Carangidae_Caranx_melampygus	199	4612	16394	16594	1
515	Actinopteri_Carangiformes_Carangidae_Caranx_tille	214	4668	16394	16594	1
516	Actinopteri_Carangiformes_Carangidae_Decapterus	316	894	49033	49633	3
517	Actinopteri_Carangiformes_Carangidae_Decapterus_macarellus	1599	15791	16345	16545	1
518	Actinopteri_Carangiformes_Carangidae_Decapterus_macrosoma	1660	15952	16346	16546	1
519	Actinopteri_Carangiformes_Carangidae_Decapterus_maruadsi	1626	16065	16342	16542	1
520	Actinopteri_Carangiformes_Carangidae_Elagatis	0	0	16343	16543	1
521	Actinopteri_Carangiformes_Carangidae_Elagatis_bipinnulata	1881	16200	16343	16543	1
522	Actinopteri_Carangiformes_Carangidae_Megalaspis	0	0	16367	16567	1
523	Actinopteri_Carangiformes_Carangidae_Megalaspis_cordyla	1799	16336	16367	16567	1
524	Actinopteri_Carangiformes_Carangidae_Selar	0	0	16411	16611	1
525	Actinopteri_Carangiformes_Carangidae_Selar_crumenophthalmus	2008	16351	16411	16611	1
526	Actinopteri_Carangiformes_Carangidae_Selaroides	0	0	16361	16561	1
527	Actinopteri_Carangiformes_Carangidae_Selaroides_leptolepis	1929	16243	16361	16561	1
528	Actinopteri_Carangiformes_Carangidae_Seriola	600	3030	65333	66133	4
529	Actinopteri_Carangiformes_Carangidae_Seriola_dumerili	1531	15399	16331	16531	1
530	Actinopteri_Carangiformes_Carangidae_Seriola_lalandi	1552	15217	16333	16533	1
531	Actinopteri_Carangiformes_Carangidae_Seriola_quinqueradiata	1624	15316	16338	16538	1
532	Actinopteri_Carangiformes_Carangidae_Seriola_rivoliana	1636	15754	16331	16531	1
533	Actinopteri_Carangiformes_Carangidae_Seriolina	0	0	16332	16532	1
534	Actinopteri_Carangiformes_Carangidae_Seriolina_nigrofasciata	1746	16016	16332	16532	1
535	Actinopteri_Carangiformes_Carangidae_Trachinotus	595	2528	49068	49668	3
536	Actinopteri_Carangiformes_Carangidae_Trachinotus_blochii	1566	15325	16359	16559	1
537	Actinopteri_Carangiformes_Carangidae_Trachinotus_carolinus	1755	15833	16345	16545	1
538	Actinopteri_Carangiformes_Carangidae_Trachinotus_ovatus	1569	15168	16364	16564	1
539	Actinopteri_Carangiformes_Carangidae_Trachurus	641	3849	32720	33120	2
540	Actinopteri_Carangiformes_Carangidae_Trachurus_japonicus	1060	13760	16360	16560	1
541	Actinopteri_Carangiformes_Carangidae_Trachurus_trachurus	1120	14173	16360	16560	1
542	Actinopteri_Carangiformes_Carangidae_Uraspis	1619	20322	32711	33111	2
543	Actinopteri_Carangiformes_Carangidae_Uraspis_helvola	178	6027	16356	16556	1
544	Actinopteri_Carangiformes_Carangidae_Uraspis_secunda	173	5814	16355	16555	1
545	Actinopteri_Carangiformes_Echeneidae	0	0	16413	16613	1
546	Actinopteri_Carangiformes_Echeneidae_Echeneis	0	0	16413	16613	1
547	Actinopteri_Carangiformes_Echeneidae_Echeneis_naucrates	2152	16327	16413	16613	1
548	Actinopteri_Carangiformes_Rachycentridae	0	0	16559	16759	1
549	Actinopteri_Carangiformes_Rachycentridae_Rachycentron	0	0	16559	16759	1
550	Actinopteri_Carangiformes_Rachycentridae_Rachycentron_canadum	2000	14284	16559	16759	1
551	Actinopteri_Centrarchiformes	516	1117	947408	959008	58
552	Actinopteri_Centrarchiformes_'Percalatidae'	0	0	16298	16498	1
553	Actinopteri_Centrarchiformes_'Percalatidae'_Percalates	0	0	16298	16498	1
554	Actinopteri_Centrarchiformes_'Percalatidae'_Percalates_novemaculeata	1945	16181	16298	16498	1
555	Actinopteri_Centrarchiformes_Centrarchidae	83	203	179393	181593	11
556	Actinopteri_Centrarchiformes_Centrarchidae_Ambloplites	0	0	16460	16660	1
557	Actinopteri_Centrarchiformes_Centrarchidae_Ambloplites_rupestris	1875	16265	16460	16660	1
558	Actinopteri_Centrarchiformes_Centrarchidae_Lepomis	310	442	81495	82495	5
559	Actinopteri_Centrarchiformes_Centrarchidae_Lepomis_auritus	1856	16148	16302	16502	1
560	Actinopteri_Centrarchiformes_Centrarchidae_Lepomis_cyanellus	1902	16082	16286	16486	1
561	Actinopteri_Centrarchiformes_Centrarchidae_Lepomis_gibbosus	1924	16129	16304	16504	1
562	Actinopteri_Centrarchiformes_Centrarchidae_Lepomis_macrochirus	1887	16094	16290	16490	1
563	Actinopteri_Centrarchiformes_Centrarchidae_Lepomis_punctatus	1842	16226	16313	16513	1
564	Actinopteri_Centrarchiformes_Centrarchidae_Micropterus	772	3276	65141	65941	4
565	Actinopteri_Centrarchiformes_Centrarchidae_Micropterus_dolomieu	1722	15799	16289	16489	1
566	Actinopteri_Centrarchiformes_Centrarchidae_Micropterus_floridanus	1175	15352	16280	16480	1
567	Actinopteri_Centrarchiformes_Centrarchidae_Micropterus_salmoides	908	30307	32572	32972	2
568	Actinopteri_Centrarchiformes_Centrarchidae_Pomoxis	0	0	16297	16497	1
569	Actinopteri_Centrarchiformes_Centrarchidae_Pomoxis_nigromaculatus	1947	16240	16297	16497	1
570	Actinopteri_Centrarchiformes_Cheilodactylidae	0	0	49237	49837	3
571	Actinopteri_Centrarchiformes_Cheilodactylidae_Cheilodactylus	535	3226	49237	49837	3
